symbol,close,date
GS,196.25,2015-05-06
GS,197.389999,2015-05-07
GS,200.5,2015-05-08
GS,201.729996,2015-05-11
GS,200.529999,2015-05-12
GS,201.429993,2015-05-13
GS,202.619995,2015-05-14
GS,202.970001,2015-05-15
GS,204.66000400000001,2015-05-18
GS,205.399994,2015-05-19
GS,205.080002,2015-05-20
GS,204.949997,2015-05-21
GS,207.800003,2015-05-22
GS,206.380005,2015-05-26
GS,209.059998,2015-05-27
GS,208.479996,2015-05-28
GS,206.190002,2015-05-29
GS,207.809998,2015-06-01
GS,206.429993,2015-06-02
GS,208.28999299999998,2015-06-03
GS,208.869995,2015-06-04
GS,210.44999700000002,2015-06-05
GS,209.789993,2015-06-08
GS,209.020004,2015-06-09
GS,213.13000499999998,2015-06-10
